class,file,image,p_aug4,pred_aug4,p_noaug,delta_noaug,pred_noaug,p_HF,delta_HF,pred_HF
Nevus,20220117_092732B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220117_092732B.png,0.9997820258140564,Nevus,0.9998841285705566,-0.00010210275650024414,Nevus,0.9996829032897949,9.912252426147461e-05,Nevus
Nevus,20220117_093605B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220117_093605B.png,0.9982000589370728,Nevus,0.9969909191131592,0.0012091398239135742,Nevus,0.9992406368255615,-0.0010405778884887695,Nevus
Nevus,20220117_093802B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220117_093802B.png,0.9999467134475708,Nevus,0.9993721842765808,0.0005745291709899902,Nevus,0.9967138767242432,0.0032328367233276367,Nevus
Nevus,20220117_093847B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220117_093847B.png,0.9997846484184265,Nevus,0.9989846348762512,0.000800013542175293,Nevus,0.9990020394325256,0.0007826089859008789,Nevus
Nevus,20220117_093912B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220117_093912B.png,0.9995786547660828,Nevus,0.9960232973098755,0.0035553574562072754,Nevus,0.9962581396102905,0.0033205151557922363,Nevus
Nevus,20220117_095838B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220117_095838B.png,0.9999264478683472,Nevus,0.9998047947883606,0.00012165307998657227,Nevus,0.9997817873954773,0.00014466047286987305,Nevus
Nevus,20220117_100004B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220117_100004B.png,0.9999376535415649,Nevus,0.999761164188385,0.00017648935317993164,Nevus,0.9997615218162537,0.0001761317253112793,Nevus
Nevus,20220117_100134B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220117_100134B.png,0.998747706413269,Nevus,0.9955472946166992,0.0032004117965698242,Nevus,0.9997691512107849,-0.0010214447975158691,Nevus
Nevus,20220119_145434B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220119_145434B.png,0.9998088479042053,Nevus,0.9984381794929504,0.0013706684112548828,Nevus,0.999840259552002,-3.141164779663086e-05,Nevus
Nevus,20220119_145623B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220119_145623B.png,0.9992259740829468,Nevus,0.9881099462509155,0.01111602783203125,Nevus,0.9966853260993958,0.0025406479835510254,Nevus
Nevus,20220119_145740B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220119_145740B.png,0.9997974038124084,Nevus,0.9964660406112671,0.0033313632011413574,Nevus,0.998596727848053,0.0012006759643554688,Nevus
Nevus,20220218_153616B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220218_153616B.png,0.9999645948410034,Nevus,0.9996737241744995,0.00029087066650390625,Nevus,0.9998531341552734,0.00011146068572998047,Nevus
Nevus,20220218_153644B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220218_153644B.png,0.9999792575836182,Nevus,0.9999752044677734,4.0531158447265625e-06,Nevus,0.9999555349349976,2.372264862060547e-05,Nevus
Nevus,20220218_153803B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220218_153803B.png,0.9995871186256409,Nevus,0.9993084669113159,0.00027865171432495117,Nevus,0.9999502897262573,-0.0003631711006164551,Nevus
Nevus,20220218_153820B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220218_153820B.png,0.9994949102401733,Nevus,0.9989838004112244,0.0005111098289489746,Nevus,0.9996936321258545,-0.00019872188568115234,Nevus
Nevus,20220218_153824B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220218_153824B.png,0.9729318618774414,Nevus,0.9960512518882751,-0.02311939001083374,Nevus,0.998908519744873,-0.02597665786743164,Nevus
Nevus,20220218_153942B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220218_153942B.png,0.9997623562812805,Nevus,0.998969316482544,0.0007930397987365723,Nevus,0.9991065859794617,0.0006557703018188477,Nevus
Nevus,20220218_155535B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220218_155535B.png,0.9999285936355591,Nevus,0.9999271631240845,1.430511474609375e-06,Nevus,0.9998904466629028,3.814697265625e-05,Nevus
Nevus,20220218_155838B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220218_155838B.png,0.9999653100967407,Nevus,0.9990851879119873,0.000880122184753418,Nevus,0.9997875094413757,0.00017780065536499023,Nevus
Nevus,20220221_115824B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220221_115824B.png,0.9998118281364441,Nevus,0.9864169359207153,0.01339489221572876,Nevus,0.9973087310791016,0.0025030970573425293,Nevus
Nevus,20220221_115852B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220221_115852B.png,0.9999934434890747,Nevus,0.9977191090583801,0.00227433443069458,Nevus,0.9998834133148193,0.0001100301742553711,Nevus
Nevus,20220221_120402B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220221_120402B.png,0.9999785423278809,Nevus,0.9997045397758484,0.0002740025520324707,Nevus,0.9992212057113647,0.0007573366165161133,Nevus
Nevus,20220221_120552B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220221_120552B.png,0.9998096823692322,Nevus,0.9996060729026794,0.00020360946655273438,Nevus,0.9995369911193848,0.0002726912498474121,Nevus
Nevus,20220221_121019B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220221_121019B.png,0.999833345413208,Nevus,0.9992903470993042,0.0005429983139038086,Nevus,0.9999334812164307,-0.00010013580322265625,Nevus
Nevus,20220221_121353B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Nevus/20220221_121353B.png,0.9954425096511841,Nevus,0.9193159341812134,0.0761265754699707,Nevus,0.9900475144386292,0.005394995212554932,Nevus
Normal,20201223_093908B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20201223_093908B.png,0.9966257810592651,Normal,0.890562117099762,0.10606366395950317,Normal,0.9947171807289124,0.0019086003303527832,Normal
Normal,20201223_093916B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20201223_093916B.png,0.9736139178276062,Normal,0.9684728980064392,0.005141019821166992,Normal,0.9811325669288635,-0.007518649101257324,Normal
Normal,20201223_094522B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20201223_094522B.png,0.9976546168327332,Normal,0.99644535779953,0.001209259033203125,Normal,0.9842755198478699,0.013379096984863281,Normal
Normal,20201225_153226B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20201225_153226B.png,0.9999234676361084,Normal,0.9976195693016052,0.002303898334503174,Normal,0.9999592304229736,-3.5762786865234375e-05,Normal
Normal,20201225_153302B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20201225_153302B.png,0.9989838004112244,Normal,0.9984174966812134,0.0005663037300109863,Normal,0.9998877048492432,-0.0009039044380187988,Normal
Normal,20201225_162152B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20201225_162152B.png,0.9945131540298462,Normal,0.993857204914093,0.0006559491157531738,Normal,0.9942188262939453,0.0002943277359008789,Normal
Normal,20201228_100031B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20201228_100031B.png,0.9995267391204834,Normal,0.9996832609176636,-0.00015652179718017578,Normal,0.9998774528503418,-0.00035071372985839844,Normal
Normal,20201228_100545B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20201228_100545B.png,0.998353123664856,Normal,0.836869478225708,0.16148364543914795,Normal,0.9552382230758667,0.04311490058898926,Normal
Normal,20210104_102033B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210104_102033B.png,0.9997585415840149,Normal,0.997811496257782,0.0019470453262329102,Normal,0.9842876195907593,0.015470921993255615,Normal
Normal,20210104_102144B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210104_102144B.png,0.9983718991279602,Normal,0.9818851351737976,0.016486763954162598,Normal,0.9987648725509644,-0.0003929734230041504,Normal
Normal,20210104_102149B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210104_102149B.png,0.9997795224189758,Normal,0.9974512457847595,0.0023282766342163086,Normal,0.9982938170433044,0.0014857053756713867,Normal
Normal,20210104_121410B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210104_121410B.png,0.13954326510429382,Solar lentigo,0.58433598279953,-0.4447927176952362,Normal,0.12147568166255951,0.018067583441734314,Solar lentigo
Normal,20210108_134129B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210108_134129B.png,0.9999810457229614,Normal,0.9996484518051147,0.0003325939178466797,Normal,0.9996941089630127,0.00028693675994873047,Normal
Normal,20210108_134347B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210108_134347B.png,0.9999774694442749,Normal,0.9915719032287598,0.008405566215515137,Normal,0.9998120665550232,0.00016540288925170898,Normal
Normal,20210111_095747B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210111_095747B.png,0.9990257024765015,Normal,0.9619025588035583,0.037123143672943115,Normal,0.9964158535003662,0.002609848976135254,Normal
Normal,20210111_095820B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210111_095820B.png,0.9989784955978394,Normal,0.8326858282089233,0.16629266738891602,Normal,0.8201910257339478,0.1787874698638916,Normal
Normal,20210111_100139B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210111_100139B.png,0.9991694688796997,Normal,0.9959968328475952,0.003172636032104492,Normal,0.9988840222358704,0.0002854466438293457,Normal
Normal,20210113_143807B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210113_143807B.png,0.8038075566291809,Normal,0.4418049454689026,0.3620026111602783,Solar lentigo,0.3852044343948364,0.4186031222343445,Normal
Normal,20210113_143836B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210113_143836B.png,0.03685767948627472,Solar lentigo,0.10091067105531693,-0.0640529915690422,Solar lentigo,0.15993766486644745,-0.12307998538017273,Solar lentigo
Normal,20210113_143850B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210113_143850B.png,0.09971600770950317,Solar lentigo,0.1494053304195404,-0.04968932271003723,Solar lentigo,0.24450784921646118,-0.144791841506958,Solar lentigo
Normal,20210113_144104B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210113_144104B.png,0.9996498823165894,Normal,0.9978908896446228,0.0017589926719665527,Normal,0.9998695850372314,-0.00021970272064208984,Normal
Normal,20210113_150352B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210113_150352B.png,0.9997166991233826,Normal,0.9990414977073669,0.000675201416015625,Normal,0.9995463490486145,0.0001703500747680664,Normal
Normal,20210113_153651B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210113_153651B.png,0.9742240905761719,Normal,0.9913492202758789,-0.01712512969970703,Normal,0.9976702332496643,-0.02344614267349243,Normal
Normal,20210115_144809B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210115_144809B.png,0.9950413107872009,Normal,0.41582751274108887,0.5792137980461121,Solar lentigo,0.9405872821807861,0.054454028606414795,Normal
Normal,20210115_144815B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210115_144815B.png,0.29742899537086487,Solar lentigo,0.525286078453064,-0.2278570830821991,Normal,0.9756794571876526,-0.6782504320144653,Normal
Normal,20210115_145134B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210115_145134B.png,0.9997134804725647,Normal,0.9921810626983643,0.0075324177742004395,Normal,0.9989031553268433,0.0008103251457214355,Normal
Normal,20210122_111108B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210122_111108B.png,0.999505877494812,Normal,0.9607366919517517,0.0387691855430603,Normal,0.9948477745056152,0.004658102989196777,Normal
Normal,20210122_111130B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210122_111130B.png,0.9999645948410034,Normal,0.9997245669364929,0.00024002790451049805,Normal,0.9999717473983765,-7.152557373046875e-06,Normal
Normal,20210127_101929B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210127_101929B.png,0.9997361302375793,Normal,0.9988099336624146,0.0009261965751647949,Normal,0.9998418092727661,-0.00010567903518676758,Normal
Normal,20210127_102011B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210127_102011B.png,0.698131799697876,Normal,0.9771518111228943,-0.2790200114250183,Normal,0.6291104555130005,0.06902134418487549,Normal
Normal,20210129_161545B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210129_161545B.png,0.9999995231628418,Normal,0.999984860420227,1.4662742614746094e-05,Normal,0.9999996423721313,-1.1920928955078125e-07,Normal
Normal,20210201_123438B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210201_123438B.png,0.9520568251609802,Normal,0.987048327922821,-0.03499150276184082,Normal,0.9998948574066162,-0.047838032245635986,Normal
Normal,20210203_163256B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210203_163256B.png,0.9861350655555725,Normal,0.9959279894828796,-0.009792923927307129,Normal,0.9997900128364563,-0.013654947280883789,Normal
Normal,20210203_163747B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210203_163747B.png,0.7528520226478577,Normal,0.872179388999939,-0.1193273663520813,Normal,0.9591003060340881,-0.20624828338623047,Normal
Normal,20210203_163926B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210203_163926B.png,0.9900712966918945,Normal,0.693365752696991,0.29670554399490356,Normal,0.5596214532852173,0.43044984340667725,Normal
Normal,20210203_163930B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210203_163930B.png,0.9819970726966858,Normal,0.7679082155227661,0.21408885717391968,Normal,0.14308373630046844,0.8389133214950562,Solar lentigo
Normal,20210217_103330B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210217_103330B.png,0.2162352055311203,Solar lentigo,0.05674176290631294,0.15949344635009766,Solar lentigo,0.04330167919397354,0.17293351888656616,Solar lentigo
Normal,20210217_120716B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210217_120716B.png,0.9992386102676392,Normal,0.9501587748527527,0.049079835414886475,Normal,0.9962660670280457,0.002972543239593506,Normal
Normal,20210217_121203B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210217_121203B.png,0.9999043941497803,Normal,0.9979236125946045,0.0019807815551757812,Normal,0.9881373047828674,0.011767089366912842,Normal
Normal,20210303_142851B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210303_142851B.png,0.9999808073043823,Normal,0.9952278137207031,0.004752993583679199,Normal,0.9973922967910767,0.002588510513305664,Normal
Normal,20210303_143517B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210303_143517B.png,0.9999997615814209,Normal,0.9999772310256958,2.2530555725097656e-05,Normal,0.9999940395355225,5.7220458984375e-06,Normal
Normal,20210305_101759B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210305_101759B.png,0.9997358918190002,Normal,0.9998313188552856,-9.542703628540039e-05,Normal,0.9987101554870605,0.0010257363319396973,Normal
Normal,20210305_102229B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210305_102229B.png,0.9998812675476074,Normal,0.9987161159515381,0.001165151596069336,Normal,0.9999843835830688,-0.00010311603546142578,Normal
Normal,20210305_102323B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210305_102323B.png,0.9997283816337585,Normal,0.9989803433418274,0.0007480382919311523,Normal,0.9999517202377319,-0.00022333860397338867,Normal
Normal,20210305_102349B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210305_102349B.png,0.9999785423278809,Normal,0.9824977517127991,0.017480790615081787,Normal,0.9996941089630127,0.00028443336486816406,Normal
Normal,20210305_102457B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210305_102457B.png,0.9998605251312256,Normal,0.9973719120025635,0.0024886131286621094,Normal,0.9997598528862,0.00010067224502563477,Normal
Normal,20210315_102358B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210315_102358B.png,0.9925314784049988,Normal,0.9960325360298157,-0.0035010576248168945,Normal,0.9999622106552124,-0.007430732250213623,Normal
Normal,20210315_102501B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210315_102501B.png,0.9995936751365662,Normal,0.9960635304450989,0.003530144691467285,Normal,0.9994182586669922,0.0001754164695739746,Normal
Normal,20210315_102506B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210315_102506B.png,0.9999854564666748,Normal,0.9982733726501465,0.0017120838165283203,Normal,0.9999796152114868,5.841255187988281e-06,Normal
Normal,20210315_102734B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210315_102734B.png,0.9976796507835388,Normal,0.951599657535553,0.04607999324798584,Normal,0.9946056008338928,0.003074049949645996,Normal
Normal,20210315_103047B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210315_103047B.png,0.99996018409729,Normal,0.9954128861427307,0.004547297954559326,Normal,0.9998008608818054,0.00015932321548461914,Normal
Normal,20210317_105950B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210317_105950B.png,0.9997908473014832,Normal,0.9945231676101685,0.005267679691314697,Normal,0.9992793202400208,0.0005115270614624023,Normal
Normal,20210317_110016B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210317_110016B.png,0.9913299083709717,Normal,0.8673429489135742,0.12398695945739746,Normal,0.939751386642456,0.051578521728515625,Normal
Normal,20210317_110325B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210317_110325B.png,0.9999983310699463,Normal,0.9999402761459351,5.805492401123047e-05,Normal,0.9999899864196777,8.344650268554688e-06,Normal
Normal,20210317_110406B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210317_110406B.png,0.9993873834609985,Normal,0.9443687200546265,0.05501866340637207,Normal,0.9929916858673096,0.006395697593688965,Normal
Normal,20210317_110456B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210317_110456B.png,0.9999631643295288,Normal,0.999868631362915,9.453296661376953e-05,Normal,0.9986571073532104,0.0013060569763183594,Normal
Normal,20210329_125414B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210329_125414B.png,0.9959028363227844,Normal,0.7187866568565369,0.27711617946624756,Normal,0.9819355010986328,0.013967335224151611,Normal
Normal,20210331_103807B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210331_103807B.png,0.9994706511497498,Normal,0.9977566599845886,0.0017139911651611328,Normal,0.9997311234474182,-0.00026047229766845703,Normal
Normal,20210331_103931B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210331_103931B.png,0.9953681230545044,Normal,0.997183084487915,-0.0018149614334106445,Normal,0.9989272952079773,-0.0035591721534729004,Normal
Normal,20210331_104220B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210331_104220B.png,0.9998620748519897,Normal,0.9988366961479187,0.001025378704071045,Normal,0.9999430179595947,-8.094310760498047e-05,Normal
Normal,20210331_104256B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210331_104256B.png,0.9999386072158813,Normal,0.9956258535385132,0.004312753677368164,Normal,0.9963366985321045,0.0036019086837768555,Normal
Normal,20210407_145922B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210407_145922B.png,0.2836270332336426,Nevus,0.6675915718078613,-0.38396453857421875,Normal,0.3856227397918701,-0.10199570655822754,Nevus
Normal,20210407_145945B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210407_145945B.png,0.8469180464744568,Normal,0.6597837805747986,0.1871342658996582,Normal,0.8906998038291931,-0.04378175735473633,Normal
Normal,20210407_145953B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210407_145953B.png,0.9942545294761658,Normal,0.9676996469497681,0.026554882526397705,Normal,0.9909819960594177,0.003272533416748047,Normal
Normal,20210407_150301B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210407_150301B.png,0.999972939491272,Normal,0.9996904134750366,0.00028252601623535156,Normal,0.9999641180038452,8.821487426757812e-06,Normal
Normal,20210407_150343B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210407_150343B.png,0.9998762607574463,Normal,0.9987913966178894,0.0010848641395568848,Normal,0.9999445676803589,-6.830692291259766e-05,Normal
Normal,20210407_163732B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210407_163732B.png,0.9999899864196777,Normal,0.9298957586288452,0.07009422779083252,Normal,0.9988742470741272,0.0011157393455505371,Normal
Normal,20210412_110221B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_110221B.png,0.9694570302963257,Normal,0.32616397738456726,0.643293023109436,Solar lentigo,0.9685570597648621,0.000899970531463623,Normal
Normal,20210412_110319B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_110319B.png,0.9796504974365234,Normal,0.6396465301513672,0.34000396728515625,Normal,0.7803371548652649,0.19931334257125854,Normal
Normal,20210412_110420B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_110420B.png,0.9995337724685669,Normal,0.9891387820243835,0.01039499044418335,Normal,0.9994932413101196,4.0531158447265625e-05,Normal
Normal,20210412_110425B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_110425B.png,0.997130811214447,Normal,0.9600570797920227,0.037073731422424316,Normal,0.9996287822723389,-0.0024979710578918457,Normal
Normal,20210412_110600B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_110600B.png,0.9938568472862244,Normal,0.8082883358001709,0.18556851148605347,Normal,0.973822832107544,0.02003401517868042,Normal
Normal,20210412_110908B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_110908B.png,0.025393128395080566,Eczema,0.4000823497772217,-0.3746892213821411,Normal,0.18876586854457855,-0.16337274014949799,Eczema
Normal,20210412_111004B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_111004B.png,0.9998770952224731,Normal,0.9353061318397522,0.06457096338272095,Normal,0.9918044805526733,0.008072614669799805,Normal
Normal,20210412_111009B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_111009B.png,0.9994639754295349,Normal,0.9954621195793152,0.0040018558502197266,Normal,0.9967660903930664,0.002697885036468506,Normal
Normal,20210412_121633B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_121633B.png,0.9999997615814209,Normal,0.9998942613601685,0.0001055002212524414,Normal,0.9999959468841553,3.814697265625e-06,Normal
Normal,20210412_122215B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_122215B.png,0.999990701675415,Normal,0.9998818635940552,0.00010883808135986328,Normal,0.9999657869338989,2.491474151611328e-05,Normal
Normal,20210412_122305B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210412_122305B.png,0.9996582269668579,Normal,0.999039351940155,0.0006188750267028809,Normal,0.9997339844703674,-7.575750350952148e-05,Normal
Normal,20210414_152132B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210414_152132B.png,0.7806470394134521,Normal,0.5006773471832275,0.2799696922302246,Normal,0.6530047059059143,0.12764233350753784,Normal
Normal,20210414_152139B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210414_152139B.png,0.3351058065891266,Nevus,0.8294196724891663,-0.4943138659000397,Normal,0.9302264451980591,-0.5951206684112549,Normal
Normal,20210414_152237B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210414_152237B.png,0.6370616555213928,Normal,0.3467515707015991,0.2903100848197937,Nevus,0.6284574866294861,0.008604168891906738,Normal
